sale_id,customer_id,product_id,price,quantity,sale_date,total_value,age,churn,tenure_months,last_purchase_date,feedback_text,sentiment,tokens,neg,neu,pos,compound,days_since_last_purchase,sale_year,sale_month,freq_3m,freq_6m,freq_12m,avg_order_value,gender_Male,region_North,region_South,region_West,segment_Corporate,segment_Small Business,category_Furniture,category_Office Supplies,product_name_Headphones,product_name_Laptop,product_name_Monitor,product_name_Notebook,product_name_Office Chair,product_name_Pen Pack,product_name_Printer,product_name_Projector,product_name_Smartphone,sentiment_new_Neutral,sentiment_new_Positive
S004463,CUST01235,P005,15000,4,2023-05-18,60000,34,1,36,2023-02-09,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,923,2023,5,0,0,1,73666.66666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S004464,CUST01841,P010,45000,1,2023-04-15,45000,36,0,48,2023-07-23,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,759,2023,4,0,0,4,27183.333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S004465,CUST00960,P001,70000,5,2022-07-06,350000,31,0,26,2023-12-02,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,627,2022,7,0,0,1,110600.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004466,CUST00909,P005,15000,3,2021-07-27,45000,51,1,18,2023-11-11,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,648,2021,7,2,2,2,89000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S004467,CUST00187,P003,8000,2,2020-08-20,16000,32,1,41,2023-05-25,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,818,2020,8,0,0,0,30191.666666666668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S004468,CUST00665,P002,25000,5,2021-11-24,125000,26,0,4,2023-07-07,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,775,2021,11,1,2,2,61775.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S004469,CUST01077,P008,3000,2,2020-11-11,6000,50,0,32,2023-09-20,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,700,2020,11,2,2,2,34441.666666666664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004470,CUST01038,P006,100,3,2020-02-04,300,63,0,34,2023-05-25,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,818,2020,2,1,1,1,42935.71428571428,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004471,CUST01626,P001,70000,5,2022-07-29,350000,55,0,12,2023-02-21,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,911,2022,7,0,0,0,205000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004472,CUST01300,P009,12000,5,2023-08-31,60000,44,0,29,2023-02-20,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,912,2023,8,0,1,1,75750.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S004473,CUST01386,P002,25000,4,2020-10-26,100000,48,0,55,2023-02-26,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,906,2020,10,0,0,1,38906.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S004474,CUST00942,P001,70000,4,2023-01-27,280000,23,1,20,2023-03-03,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,901,2023,1,0,0,1,169500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004475,CUST00088,P005,15000,1,2023-07-03,15000,40,0,9,2023-02-20,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,912,2023,7,0,1,2,24050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S004476,CUST01804,P003,8000,5,2020-08-18,40000,33,1,38,2023-12-14,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,615,2020,8,0,0,1,37635.71428571428,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S004477,CUST01712,P001,70000,1,2023-12-17,70000,33,0,57,2023-06-22,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,790,2023,12,1,1,3,33628.57142857143,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004478,CUST01895,P010,45000,5,2022-10-15,225000,54,1,31,2023-04-28,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,845,2022,10,1,2,2,75533.33333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S004479,CUST01644,P001,70000,1,2021-01-27,70000,21,0,10,2023-05-05,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,838,2021,1,0,0,0,58666.666666666664,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004480,CUST01834,P007,50,4,2021-07-06,200,30,0,39,2023-01-18,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,945,2021,7,0,0,0,49240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S004481,CUST01611,P005,15000,4,2020-10-14,60000,27,0,20,2023-03-24,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,880,2020,10,0,0,1,55791.666666666664,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S004482,CUST00271,P008,3000,5,2023-08-30,15000,51,0,23,2023-04-07,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,866,2023,8,2,3,4,54760.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004483,CUST00916,P001,70000,2,2021-10-29,140000,51,1,53,2023-09-30,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,690,2021,10,0,0,1,55058.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S004484,CUST00328,P009,12000,2,2022-06-03,24000,35,0,8,2023-08-15,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,736,2022,6,0,0,0,24000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004485,CUST00673,P002,25000,2,2020-11-13,50000,28,0,12,2023-12-13,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,616,2020,11,0,0,1,70233.33333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S004486,CUST00577,P001,70000,1,2022-10-08,70000,21,0,47,2023-08-06,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,745,2022,10,0,1,1,93571.42857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004487,CUST01150,P006,100,5,2022-03-24,500,48,0,10,2023-02-04,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,928,2022,3,0,1,2,21416.666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004488,CUST00277,P002,25000,2,2021-01-22,50000,23,1,37,2023-10-19,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,671,2021,1,0,0,2,51000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S004489,CUST00857,P001,70000,5,2023-02-16,350000,58,0,15,2023-08-10,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,741,2023,2,0,0,1,111400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S004490,CUST00930,P010,45000,1,2021-01-26,45000,60,0,22,2023-08-23,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,728,2021,1,1,1,2,27250.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S004491,CUST00612,P007,50,5,2023-08-08,250,18,1,28,2023-06-07,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,805,2023,8,0,1,1,37625.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S004492,CUST01701,P010,45000,4,2023-04-20,180000,48,0,2,2023-01-20,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,943,2023,4,1,1,2,72016.66666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S004493,CUST00286,P005,15000,3,2023-03-20,45000,62,0,50,2023-05-20,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,823,2023,3,1,1,2,37507.142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S004494,CUST00704,P004,12000,3,2021-05-07,36000,29,0,30,2023-09-30,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,690,2021,5,0,0,1,58666.666666666664,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004495,CUST00874,P003,8000,2,2022-05-13,16000,27,0,30,2023-05-10,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,833,2022,5,0,0,1,65350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S004496,CUST01107,P006,100,3,2020-05-24,300,22,0,30,2023-01-16,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,947,2020,5,1,1,1,40133.333333333336,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004497,CUST00751,P010,45000,3,2022-07-20,135000,22,0,2,2023-08-09,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,742,2022,7,0,0,0,88600.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S004498,CUST00385,P002,25000,2,2021-01-12,50000,36,1,35,2023-03-13,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,891,2021,1,0,1,1,41000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S004499,CUST00395,P008,3000,1,2021-02-05,3000,38,0,14,2023-05-27,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,816,2021,2,0,0,0,16500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004500,CUST00352,P005,15000,3,2022-03-17,45000,42,0,4,2023-11-22,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,637,2022,3,0,1,1,24208.333333333332,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S004501,CUST01299,P001,70000,5,2021-07-05,350000,37,0,14,2023-08-18,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,733,2021,7,1,2,3,81185.71428571429,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004502,CUST01278,P007,50,2,2020-04-23,100,28,0,31,2023-05-27,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,816,2020,4,0,0,2,60850.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S004503,CUST00987,P007,50,3,2021-06-07,150,61,0,14,2023-08-31,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,720,2021,6,0,0,1,35150.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S004504,CUST01508,P010,45000,4,2020-01-05,180000,63,0,23,2023-09-26,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,694,2020,1,0,0,1,42871.42857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
S004505,CUST01235,P004,12000,3,2022-03-15,36000,34,1,36,2023-02-09,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,923,2022,3,0,0,1,73666.66666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004506,CUST01406,P001,70000,4,2023-03-29,280000,19,0,18,2023-06-07,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,805,2023,3,1,1,3,58268.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004507,CUST01895,P008,3000,1,2021-05-14,3000,54,1,31,2023-04-28,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,845,2021,5,1,2,2,75533.33333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004508,CUST00482,P003,8000,1,2021-12-13,8000,39,1,36,2023-03-05,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,899,2021,12,0,0,0,67911.11111111111,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S004509,CUST01463,P010,45000,1,2021-12-23,45000,57,0,59,2023-01-18,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,945,2021,12,1,1,1,21033.333333333332,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S004510,CUST01141,P006,100,3,2022-02-25,300,60,1,37,2023-12-02,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,627,2022,2,1,1,2,66260.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004511,CUST01184,P009,12000,5,2022-07-20,60000,36,0,24,2023-08-30,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,721,2022,7,0,2,2,21566.666666666668,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S004512,CUST01548,P003,8000,5,2021-06-05,40000,27,0,11,2023-01-24,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,939,2021,6,0,0,1,48825.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S004513,CUST01301,P006,100,1,2022-10-25,100,55,0,3,2023-12-19,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,610,2022,10,1,1,1,25050.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004514,CUST00173,P010,45000,2,2022-04-21,90000,43,0,54,2023-04-08,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,865,2022,4,0,0,1,60533.333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S004515,CUST00100,P010,45000,1,2020-09-20,45000,40,0,31,2023-07-29,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,753,2020,9,0,0,0,64200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S004516,CUST01837,P001,70000,1,2022-08-07,70000,31,0,22,2023-01-10,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,953,2022,8,1,1,1,127666.66666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S004517,CUST00097,P005,15000,1,2023-04-04,15000,35,0,41,2023-01-08,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,955,2023,4,1,2,3,67857.14285714286,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S004518,CUST00474,P008,3000,3,2020-12-29,9000,22,0,59,2023-10-13,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,677,2020,12,0,0,0,43220.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004519,CUST01937,P009,12000,2,2023-05-09,24000,23,0,6,2023-10-12,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,678,2023,5,0,2,3,65866.66666666667,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004520,CUST01151,P001,70000,5,2023-07-16,350000,44,0,40,2023-06-26,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,786,2023,7,0,1,1,118166.66666666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004521,CUST00247,P002,25000,5,2022-09-04,125000,50,0,32,2023-12-23,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,606,2022,9,0,1,1,70666.66666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S004522,CUST01141,P010,45000,4,2023-06-26,180000,60,1,37,2023-12-02,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,627,2023,6,1,1,2,66260.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S004523,CUST00651,P002,25000,5,2021-11-20,125000,29,0,17,2023-03-07,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,897,2021,11,0,1,1,59393.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S004524,CUST00367,P006,100,3,2022-04-16,300,63,1,28,2023-01-11,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,952,2022,4,1,1,1,7430.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S004525,CUST00492,P009,12000,4,2023-03-15,48000,63,0,26,2023-08-17,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,734,2023,3,0,0,1,136500.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S004526,CUST01327,P005,15000,3,2023-09-24,45000,21,0,57,2023-01-16,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,947,2023,9,1,3,4,30866.666666666668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S004527,CUST00564,P010,45000,3,2022-07-31,135000,53,0,6,2023-11-25,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,634,2022,7,0,4,4,67142.85714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S004528,CUST00969,P006,100,5,2023-12-18,500,61,1,43,2023-03-14,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,890,2023,12,1,1,2,105250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S004529,CUST01510,P001,70000,2,2022-09-17,140000,52,0,17,2023-06-15,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,797,2022,9,1,1,1,39925.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S004530,CUST01219,P007,50,4,2023-12-02,200,31,1,10,2023-08-04,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,747,2023,12,1,1,2,99440.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S004531,CUST00215,P002,25000,5,2021-09-30,125000,59,0,2,2023-11-11,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,648,2021,9,0,0,0,71000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S004532,CUST00632,P002,25000,5,2021-08-29,125000,18,0,2,2023-04-19,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,854,2021,8,0,0,1,49666.666666666664,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S004533,CUST01345,P003,8000,1,2021-07-20,8000,47,0,25,2023-07-12,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,770,2021,7,1,1,2,25822.222222222223,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S004534,CUST01586,P005,15000,5,2023-09-28,75000,62,0,25,2023-02-20,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,912,2023,9,0,1,1,177500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
S004535,CUST00312,P001,70000,3,2022-06-11,210000,22,1,3,2023-03-02,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,902,2022,6,0,0,0,183000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
